"No.","Time","Source","Destination","Protocol","Length","Flags","Window","Differentiated Services Field","Version","Info"
"1044","3.498655474","142.250.75.142","10.0.0.6","TCP","2864","0x010","1050","0x80","","443  >  58082 [ACK] Seq=1325788 Ack=5610 Win=268800 Len=2798 TSval=2102859097 TSecr=3508700238 [TCP PDU reassembled in 1047]"
"1045","3.499364988","10.0.0.6","142.250.75.74","TLSv1.3","892","0x018","632","0x00","TLS 1.2","Application Data"
"1046","3.499466679","142.250.75.142","10.0.0.6","TCP","4263","0x018","1050","0x80","","443  >  58082 [PSH, ACK] Seq=1328586 Ack=5610 Win=268800 Len=4197 TSval=2102859097 TSecr=3508700238 [TCP PDU reassembled in 1047]"
"1047","3.499466792","142.250.75.142","10.0.0.6","TLSv1.3","2864","0x010","1050","0x80","TLS 1.2","Application Data"
"1048","3.500272580","142.250.75.142","10.0.0.6","TCP","4263","0x018","1050","0x80","","443  >  58082 [PSH, ACK] Seq=1335581 Ack=5610 Win=268800 Len=4197 TSval=2102859098 TSecr=3508700238 [TCP PDU reassembled in 1051]"
"1049","3.500272640","142.250.75.142","10.0.0.6","TCP","7061","0x018","1050","0x80","","443  >  58082 [PSH, ACK] Seq=1339778 Ack=5610 Win=268800 Len=6995 TSval=2102859099 TSecr=3508700238 [TCP PDU reassembled in 1051]"
"1050","3.500295228","142.250.75.142","10.0.0.6","TCP","1465","0x010","1050","0x80","","443  >  58082 [ACK] Seq=1346773 Ack=5610 Win=268800 Len=1399 TSval=2102859100 TSecr=3508700238 [TCP PDU reassembled in 1051]"
"1051","3.500501399","142.250.75.142","10.0.0.6","TLSv1.3","4263","0x010","1050","0x80","TLS 1.2,TLS 1.2","Application Data, Application Data"
"1052","3.500850986","142.250.75.142","10.0.0.6","TCP","1465","0x018","1050","0x80","","443  >  58082 [PSH, ACK] Seq=1352369 Ack=5610 Win=268800 Len=1399 TSval=2102859100 TSecr=3508700238 [TCP PDU reassembled in 1057]"
"1053","3.500851097","142.250.75.142","10.0.0.6","TCP","1465","0x010","1050","0x80","","443  >  58082 [ACK] Seq=1353768 Ack=5610 Win=268800 Len=1399 TSval=2102859101 TSecr=3508700238 [TCP PDU reassembled in 1057]"
"1054","3.501537963","142.250.75.142","10.0.0.6","TCP","5662","0x018","1050","0x80","","443  >  58082 [PSH, ACK] Seq=1355167 Ack=5610 Win=268800 Len=5596 TSval=2102859101 TSecr=3508700238 [TCP PDU reassembled in 1057]"
"1055","3.502525252","142.250.75.142","10.0.0.6","TCP","7061","0x018","1050","0x80","","443  >  58082 [PSH, ACK] Seq=1360763 Ack=5610 Win=268800 Len=6995 TSval=2102859102 TSecr=3508700238 [TCP PDU reassembled in 1057]"
"1056","3.503339035","10.0.0.6","142.250.75.142","TCP","66","0x010","8329","0x00","","58082  >  443 [ACK] Seq=5610 Ack=1367758 Win=1066112 Len=0 TSval=3508700266 TSecr=2102859097"
"1057","3.503636380","142.250.75.142","10.0.0.6","TLSv1.3","5662","0x010","1050","0x80","TLS 1.2","Application Data"
"1058","3.503646866","10.0.0.6","142.250.75.142","TCP","66","0x010","8426","0x00","","58082  >  443 [ACK] Seq=5610 Ack=1373354 Win=1078528 Len=0 TSval=3508700266 TSecr=2102859103"
"1059","3.503788961","142.250.75.142","10.0.0.6","TCP","1465","0x018","1050","0x80","","443  >  58082 [PSH, ACK] Seq=1373354 Ack=5610 Win=268800 Len=1399 TSval=2102859103 TSecr=3508700238 [TCP PDU reassembled in 1063]"
"1060","3.504369640","142.250.75.142","10.0.0.6","TCP","1465","0x010","1050","0x80","","443  >  58082 [ACK] Seq=1374753 Ack=5610 Win=268800 Len=1399 TSval=2102859104 TSecr=3508700238 [TCP PDU reassembled in 1063]"
"1061","3.504831046","142.250.75.142","10.0.0.6","TCP","5662","0x018","1050","0x80","","443  >  58082 [PSH, ACK] Seq=1376152 Ack=5610 Win=268800 Len=5596 TSval=2102859104 TSecr=3508700238 [TCP PDU reassembled in 1063]"
"1062","3.504831086","142.250.75.142","10.0.0.6","TCP","1465","0x010","1050","0x80","","443  >  58082 [ACK] Seq=1381748 Ack=5610 Win=268800 Len=1399 TSval=2102859105 TSecr=3508700238 [TCP PDU reassembled in 1063]"
"1063","3.508384550","142.250.75.142","10.0.0.6","TLSv1.3","2864","0x010","1050","0x80","TLS 1.2,TLS 1.2","Application Data, Application Data"
"1064","3.511012939","10.0.0.6","142.250.75.142","TCP","66","0x010","8455","0x00","","58082  >  443 [ACK] Seq=5610 Ack=1385945 Win=1082240 Len=0 TSval=3508700273 TSecr=2102859103"
"1065","3.511327789","142.250.75.142","10.0.0.6","TCP","2864","0x018","1050","0x80","","443  >  58082 [PSH, ACK] Seq=1385945 Ack=5610 Win=268800 Len=2798 TSval=2102859105 TSecr=3508700238 [TCP PDU reassembled in 1067]"
"1066","3.511328031","142.250.75.142","10.0.0.6","TCP","7061","0x018","1050","0x80","","443  >  58082 [PSH, ACK] Seq=1388743 Ack=5610 Win=268800 Len=6995 TSval=2102859106 TSecr=3508700238 [TCP PDU reassembled in 1067]"
"1067","3.511328064","142.250.75.142","10.0.0.6","TLSv1.3","7061","0x018","1050","0x80","TLS 1.2","Application Data"
"1068","3.511356023","10.0.0.6","142.250.75.142","TCP","66","0x010","8600","0x00","","58082  >  443 [ACK] Seq=5610 Ack=1388743 Win=1100800 Len=0 TSval=3508700274 TSecr=2102859105"
"1069","3.511499069","142.250.75.142","10.0.0.6","TCP","7061","0x018","1050","0x80","","443  >  58082 [PSH, ACK] Seq=1402733 Ack=5610 Win=268800 Len=6995 TSval=2102859108 TSecr=3508700238 [TCP PDU reassembled in 1072]"
"1070","3.511499118","142.250.75.142","10.0.0.6","TCP","4263","0x010","1050","0x80","","443  >  58082 [ACK] Seq=1409728 Ack=5610 Win=268800 Len=4197 TSval=2102859109 TSecr=3508700238 [TCP PDU reassembled in 1072]"
"1071","3.511818034","142.250.75.142","10.0.0.6","TCP","2864","0x018","1050","0x80","","443  >  58082 [PSH, ACK] Seq=1413925 Ack=5610 Win=268800 Len=2798 TSval=2102859109 TSecr=3508700238 [TCP PDU reassembled in 1072]"
"1072","3.511818100","142.250.75.142","10.0.0.6","TLSv1.3","5662","0x010","1050","0x80","TLS 1.2,TLS 1.2","Application Data, Application Data"
"1073","3.512766308","10.0.0.6","142.250.75.142","TCP","66","0x010","8493","0x00","","58082  >  443 [ACK] Seq=5610 Ack=1422319 Win=1087104 Len=0 TSval=3508700275 TSecr=2102859106"
"1074","3.513226522","10.0.0.6","142.250.75.150","TCP","218","0x018","632","0x00","","[TCP Retransmission] 36718  >  443 [PSH, ACK] Seq=2645 Ack=6761 Win=80896 Len=152 TSval=1118796446 TSecr=3691187137"
"1075","3.517063791","142.250.75.142","10.0.0.6","TCP","1465","0x018","1050","0x80","","443  >  58082 [PSH, ACK] Seq=1422319 Ack=5610 Win=268800 Len=1399 TSval=2102859110 TSecr=3508700238 [TCP PDU reassembled in 1082]"
"1076","3.517064093","142.250.75.150","10.0.0.6","TLSv1.3","97","0x018","1044","0x80","TLS 1.2","Application Data"
"1077","3.517094386","10.0.0.6","142.250.75.150","TCP","66","0x010","632","0x00","","36718  >  443 [ACK] Seq=2797 Ack=6792 Win=80896 Len=0 TSval=1118796449 TSecr=3691187256"
"1078","3.519229733","142.250.75.142","10.0.0.6","TCP","1465","0x010","1050","0x80","","443  >  58082 [ACK] Seq=1423718 Ack=5610 Win=268800 Len=1399 TSval=2102859117 TSecr=3508700251 [TCP PDU reassembled in 1082]"
"1079","3.519261633","10.0.0.6","142.250.75.142","TCP","66","0x010","8920","0x00","","58082  >  443 [ACK] Seq=5610 Ack=1425117 Win=1141760 Len=0 TSval=3508700282 TSecr=2102859110"
"1080","3.520102147","142.250.75.142","10.0.0.6","TCP","5662","0x018","1050","0x80","","443  >  58082 [PSH, ACK] Seq=1425117 Ack=5610 Win=268800 Len=5596 TSval=2102859117 TSecr=3508700251 [TCP PDU reassembled in 1082]"
"1081","3.520102316","142.250.75.74","10.0.0.6","TLSv1.3","97","0x018","1043","0x80","TLS 1.2","Application Data"
"1082","3.520102339","142.250.75.142","10.0.0.6","TLSv1.3","5662","0x010","1050","0x80","TLS 1.2","Application Data"
"1083","3.520135569","10.0.0.6","142.250.75.74","TCP","66","0x010","632","0x00","","42264  >  443 [ACK] Seq=2818 Ack=6754 Win=80896 Len=0 TSval=1345316554 TSecr=4007968865"
"1084","3.520452741","142.250.75.142","10.0.0.6","TCP","1465","0x018","1050","0x80","","443  >  58082 [PSH, ACK] Seq=1436309 Ack=5610 Win=268800 Len=1399 TSval=2102859118 TSecr=3508700251 [TCP PDU reassembled in 1086]"
"1085","3.520452912","142.250.75.150","10.0.0.6","TCP","66","0x010","1042","0x80","","443  >  36718 [ACK] Seq=6792 Ack=2645 Win=266752 Len=0 TSval=3691187258 TSecr=1118796422"
"1086","3.520452936","142.250.75.142","10.0.0.6","TLSv1.3","7061","0x018","1050","0x80","TLS 1.2","Application Data"
"1087","3.520452958","142.250.75.150","10.0.0.6","TCP","78","0x010","1042","0x80","","443  >  36718 [ACK] Seq=6792 Ack=2797 Win=266752 Len=0 TSval=3691187258 TSecr=1118796446 SLE=2645 SRE=2797"
"1088","3.520484421","142.250.75.150","10.0.0.6","TLSv1.3","222","0x018","1042","0x80","TLS 1.2","Application Data"
"1089","3.520484448","142.250.75.74","10.0.0.6","TCP","66","0x010","1040","0x80","","443  >  42264 [ACK] Seq=6754 Ack=2818 Win=266240 Len=0 TSval=4007968866 TSecr=1345316531"
"1090","3.520490513","10.0.0.6","142.250.75.150","TCP","66","0x010","654","0x00","","36718  >  443 [ACK] Seq=2797 Ack=6948 Win=83712 Len=0 TSval=1118796453 TSecr=3691187259"
"1091","3.520771222","142.250.75.142","10.0.0.6","TCP","5662","0x010","1050","0x80","","443  >  58082 [ACK] Seq=1444703 Ack=5610 Win=268800 Len=5596 TSval=2102859120 TSecr=3508700252 [TCP PDU reassembled in 1093]"
"1092","3.522141039","142.250.75.142","10.0.0.6","TCP","1465","0x018","1050","0x80","","443  >  58082 [PSH, ACK] Seq=1450299 Ack=5610 Win=268800 Len=1399 TSval=2102859120 TSecr=3508700252 [TCP PDU reassembled in 1093]"
"1093","3.522141232","142.250.75.142","10.0.0.6","TLSv1.3","4263","0x010","1050","0x80","TLS 1.2","Application Data"
"1094","3.522830949","142.250.75.142","10.0.0.6","TCP","2864","0x018","1050","0x80","","443  >  58082 [PSH, ACK] Seq=1455895 Ack=5610 Win=268800 Len=2798 TSval=2102859121 TSecr=3508700275 [TCP PDU reassembled in 1097]"
"1095","3.523494544","142.250.75.142","10.0.0.6","TCP","7061","0x018","1050","0x80","","443  >  58082 [PSH, ACK] Seq=1458693 Ack=5610 Win=268800 Len=6995 TSval=2102859122 TSecr=3508700275 [TCP PDU reassembled in 1097]"
"1096","3.523494740","142.250.75.142","10.0.0.6","TCP","1465","0x010","1050","0x80","","443  >  58082 [ACK] Seq=1465688 Ack=5610 Win=268800 Len=1399 TSval=2102859123 TSecr=3508700275 [TCP PDU reassembled in 1097]"
"1097","3.525575613","142.250.75.142","10.0.0.6","TLSv1.3","5662","0x018","1050","0x80","TLS 1.2,TLS 1.2","Application Data, Application Data"
"1098","3.525577034","142.250.75.142","10.0.0.6","TCP","4263","0x010","1050","0x80","","443  >  58082 [ACK] Seq=1472683 Ack=5610 Win=268800 Len=4197 TSval=2102859124 TSecr=3508700275 [TCP PDU reassembled in 1103]"
"1099","3.528767293","HeightsTelec_bb:60:dc","Broadcast","ARP","60","","","","","Who has 10.0.0.9? Tell 10.0.0.138"
"1100","3.529576384","10.0.0.6","142.250.75.142","TCP","66","0x010","8717","0x00","","58082  >  443 [ACK] Seq=5610 Ack=1476880 Win=1115776 Len=0 TSval=3508700292 TSecr=2102859117"
"1101","3.530119075","142.250.75.142","10.0.0.6","TCP","2864","0x018","1050","0x80","","443  >  58082 [PSH, ACK] Seq=1476880 Ack=5610 Win=268800 Len=2798 TSval=2102859124 TSecr=3508700275 [TCP PDU reassembled in 1103]"
"1102","3.530119381","142.250.75.142","10.0.0.6","TCP","7061","0x018","1050","0x80","","443  >  58082 [PSH, ACK] Seq=1479678 Ack=5610 Win=268800 Len=6995 TSval=2102859125 TSecr=3508700275 [TCP PDU reassembled in 1103]"
"1103","3.530119437","142.250.75.142","10.0.0.6","TLSv1.3","7061","0x018","1050","0x80","TLS 1.2","Application Data"
"1104","3.530173920","142.250.75.142","10.0.0.6","TCP","2864","0x010","1050","0x80","","443  >  58082 [ACK] Seq=1493668 Ack=5610 Win=268800 Len=2798 TSval=2102859127 TSecr=3508700275 [TCP PDU reassembled in 1106]"
"1105","3.532555605","142.250.75.142","10.0.0.6","TCP","4263","0x018","1050","0x80","","443  >  58082 [PSH, ACK] Seq=1496466 Ack=5610 Win=268800 Len=4197 TSval=2102859127 TSecr=3508700275 [TCP PDU reassembled in 1106]"
"1106","3.532555803","142.250.75.142","10.0.0.6","TLSv1.3","7061","0x018","1050","0x80","TLS 1.2,TLS 1.2","Application Data, Application Data"
"1107","3.532592559","142.250.75.142","10.0.0.6","TCP","7061","0x018","1050","0x80","","443  >  58082 [PSH, ACK] Seq=1507658 Ack=5610 Win=268800 Len=6995 TSval=2102859129 TSecr=3508700275 [TCP PDU reassembled in 1109]"
"1108","3.532592594","142.250.75.142","10.0.0.6","TCP","1465","0x010","1050","0x80","","443  >  58082 [ACK] Seq=1514653 Ack=5610 Win=268800 Len=1399 TSval=2102859130 TSecr=3508700275 [TCP PDU reassembled in 1109]"
"1109","3.534114261","142.250.75.142","10.0.0.6","TLSv1.3","5662","0x018","1050","0x80","TLS 1.2","Application Data"
"1110","3.534114462","142.250.75.142","10.0.0.6","TCP","7061","0x018","1050","0x80","","443  >  58082 [PSH, ACK] Seq=1521648 Ack=5610 Win=268800 Len=6995 TSval=2102859131 TSecr=3508700275 [TCP PDU reassembled in 1113]"
"1111","3.534177907","142.250.75.142","10.0.0.6","TCP","4263","0x010","1050","0x80","","443  >  58082 [ACK] Seq=1528643 Ack=5610 Win=268800 Len=4197 TSval=2102859132 TSecr=3508700275 [TCP PDU reassembled in 1113]"
"1112","3.534754820","142.250.75.142","10.0.0.6","TCP","2864","0x018","1050","0x80","","443  >  58082 [PSH, ACK] Seq=1532840 Ack=5610 Win=268800 Len=2798 TSval=2102859132 TSecr=3508700275 [TCP PDU reassembled in 1113]"
"1113","3.534754946","142.250.75.142","10.0.0.6","TLSv1.3","7061","0x018","1050","0x80","TLS 1.2,TLS 1.2","Application Data, Application Data"
"1114","3.534754989","142.250.75.142","10.0.0.6","TLSv1.3","4263","0x010","1050","0x80","TLS 1.2","Application Data"
"1115","3.537050238","142.250.75.142","10.0.0.6","TCP","2864","0x018","1050","0x80","","443  >  58082 [PSH, ACK] Seq=1546830 Ack=5610 Win=268800 Len=2798 TSval=2102859134 TSecr=3508700275 [TCP PDU reassembled in 1120]"
"1116","3.537050518","142.250.75.142","10.0.0.6","TCP","1465","0x010","1050","0x80","","443  >  58082 [ACK] Seq=1549628 Ack=5610 Win=268800 Len=1399 TSval=2102859135 TSecr=3508700275 [TCP PDU reassembled in 1120]"
"1117","3.539513340","142.250.75.142","10.0.0.6","TCP","5662","0x018","1050","0x80","","443  >  58082 [PSH, ACK] Seq=1551027 Ack=5610 Win=268800 Len=5596 TSval=2102859135 TSecr=3508700275 [TCP PDU reassembled in 1120]"
"1118","3.539513550","142.250.75.142","10.0.0.6","TCP","5662","0x010","1050","0x80","","443  >  58082 [ACK] Seq=1556623 Ack=5610 Win=268800 Len=5596 TSval=2102859136 TSecr=3508700275 [TCP PDU reassembled in 1120]"
"1119","3.539538761","10.0.0.6","142.250.75.142","TCP","66","0x010","8138","0x00","","58082  >  443 [ACK] Seq=5610 Ack=1551027 Win=1041664 Len=0 TSval=3508700302 TSecr=2102859124"
"1120","3.540405002","142.250.75.142","10.0.0.6","TLSv1.3","1465","0x018","1050","0x80","TLS 1.2","Application Data"
"1121","3.540405198","142.250.75.142","10.0.0.6","TCP","7061","0x018","1050","0x80","","443  >  58082 [PSH, ACK] Seq=1563618 Ack=5610 Win=268800 Len=6995 TSval=2102859137 TSecr=3508700275 [TCP PDU reassembled in 1123]"
"1122","3.540405247","142.250.75.142","10.0.0.6","TCP","7061","0x018","1050","0x80","","443  >  58082 [PSH, ACK] Seq=1570613 Ack=5610 Win=268800 Len=6995 TSval=2102859138 TSecr=3508700275 [TCP PDU reassembled in 1123]"
"1123","3.540457153","142.250.75.142","10.0.0.6","TLSv1.3","7061","0x018","1050","0x80","TLS 1.2,TLS 1.2","Application Data, Application Data"
"1124","3.540457197","142.250.75.142","10.0.0.6","TCP","2864","0x010","1050","0x80","","443  >  58082 [ACK] Seq=1584603 Ack=5610 Win=268800 Len=2798 TSval=2102859140 TSecr=3508700275 [TCP PDU reassembled in 1127]"
"1125","3.542459327","142.250.75.142","10.0.0.6","TCP","4263","0x018","1050","0x80","","443  >  58082 [PSH, ACK] Seq=1587401 Ack=5610 Win=268800 Len=4197 TSval=2102859140 TSecr=3508700275 [TCP PDU reassembled in 1127]"
"1126","3.542459748","142.250.75.142","10.0.0.6","TCP","2864","0x010","1050","0x80","","443  >  58082 [ACK] Seq=1591598 Ack=5610 Win=268800 Len=2798 TSval=2102859141 TSecr=3508700275 [TCP PDU reassembled in 1127]"
"1127","3.543720439","142.250.75.142","10.0.0.6","TLSv1.3","4263","0x018","1050","0x80","TLS 1.2","Application Data"
"1128","3.543721215","142.250.75.142","10.0.0.6","TCP","7061","0x018","1050","0x80","","443  >  58082 [PSH, ACK] Seq=1598593 Ack=5610 Win=268800 Len=6995 TSval=2102859142 TSecr=3508700275 [TCP PDU reassembled in 1131]"
"1129","3.543794553","142.250.75.142","10.0.0.6","TCP","2864","0x010","1050","0x80","","443  >  58082 [ACK] Seq=1605588 Ack=5610 Win=268800 Len=2798 TSval=2102859143 TSecr=3508700275 [TCP PDU reassembled in 1131]"
"1130","3.544543903","142.250.75.142","10.0.0.6","TCP","2864","0x010","1050","0x80","","443  >  58082 [ACK] Seq=1608386 Ack=5610 Win=268800 Len=2798 TSval=2102859143 TSecr=3508700275 [TCP PDU reassembled in 1131]"
"1131","3.545883148","142.250.75.142","10.0.0.6","TLSv1.3","1465","0x018","1050","0x80","TLS 1.2,TLS 1.2","Application Data, Application Data"
"1132","3.545883379","142.250.75.142","10.0.0.6","TCP","7061","0x018","1050","0x80","","443  >  58082 [PSH, ACK] Seq=1612583 Ack=5610 Win=268800 Len=6995 TSval=2102859144 TSecr=3508700275 [TCP PDU reassembled in 1135]"
"1133","3.546610293","142.250.75.142","10.0.0.6","TCP","5662","0x010","1050","0x80","","443  >  58082 [ACK] Seq=1619578 Ack=5610 Win=268800 Len=5596 TSval=2102859145 TSecr=3508700275 [TCP PDU reassembled in 1135]"
"1134","3.547987879","142.250.75.142","10.0.0.6","TCP","1465","0x018","1050","0x80","","443  >  58082 [PSH, ACK] Seq=1625174 Ack=5610 Win=268800 Len=1399 TSval=2102859145 TSecr=3508700275 [TCP PDU reassembled in 1135]"
"1135","3.547988071","142.250.75.142","10.0.0.6","TLSv1.3","7061","0x018","1050","0x80","TLS 1.2","Application Data"
"1136","3.547988095","142.250.75.142","10.0.0.6","TCP","7061","0x018","1050","0x80","","443  >  58082 [PSH, ACK] Seq=1633568 Ack=5610 Win=268800 Len=6995 TSval=2102859147 TSecr=3508700275 [TCP PDU reassembled in 1138]"
"1137","3.551378535","142.250.75.142","10.0.0.6","TCP","1465","0x010","1050","0x80","","443  >  58082 [ACK] Seq=1640563 Ack=5610 Win=268800 Len=1399 TSval=2102859148 TSecr=3508700275 [TCP PDU reassembled in 1138]"
"1138","3.553057990","142.250.75.142","10.0.0.6","TLSv1.3","5662","0x018","1050","0x80","TLS 1.2,TLS 1.2","Application Data, Application Data"
"1139","3.553058857","142.250.75.142","10.0.0.6","TCP","7061","0x018","1050","0x80","","443  >  58082 [PSH, ACK] Seq=1647558 Ack=5610 Win=268800 Len=6995 TSval=2102859149 TSecr=3508700275 [TCP PDU reassembled in 1140]"
"1140","3.553125983","142.250.75.142","10.0.0.6","TLSv1.3","7061","0x018","1050","0x80","TLS 1.2","Application Data"
"1141","3.553126009","142.250.75.142","10.0.0.6","TCP","7061","0x018","1050","0x80","","443  >  58082 [PSH, ACK] Seq=1661548 Ack=5610 Win=268800 Len=6995 TSval=2102859151 TSecr=3508700275 [TCP PDU reassembled in 1143]"
"1142","3.554317370","142.250.75.142","10.0.0.6","TCP","7061","0x018","1050","0x80","","443  >  58082 [PSH, ACK] Seq=1668543 Ack=5610 Win=268800 Len=6995 TSval=2102859152 TSecr=3508700275 [TCP PDU reassembled in 1143]"
"1143","3.555064524","142.250.75.142","10.0.0.6","TLSv1.3","7061","0x018","1050","0x80","TLS 1.2,TLS 1.2","Application Data, Application Data"
"1144","3.555064645","142.250.75.142","10.0.0.6","TCP","7061","0x018","1050","0x80","","443  >  58082 [PSH, ACK] Seq=1682533 Ack=5610 Win=268800 Len=6995 TSval=2102859154 TSecr=3508700275 [TCP PDU reassembled in 1146]"
"1145","3.555716601","142.250.75.142","10.0.0.6","TCP","2864","0x010","1050","0x80","","443  >  58082 [ACK] Seq=1689528 Ack=5610 Win=268800 Len=2798 TSval=2102859155 TSecr=3508700275 [TCP PDU reassembled in 1146]"
"1146","3.556454822","142.250.75.142","10.0.0.6","TLSv1.3","4263","0x018","1050","0x80","TLS 1.2","Application Data"
"1147","3.558070987","142.250.75.142","10.0.0.6","TCP","7061","0x018","1050","0x80","","443  >  58082 [PSH, ACK] Seq=1696523 Ack=5610 Win=268800 Len=6995 TSval=2102859156 TSecr=3508700275 [TCP PDU reassembled in 1150]"
